Num of Anchor; Time [ms]; Data Anchor; dbm
1780 ; 1192245.0;0.0;0.0
1780 ; 1193374.0;0.0;0.0
1780 ; 1194504.0;0.37;-60.66
1780 ; 1195633.0;0.42;-59.85
1780 ; 1196763.0;0.38;-61.79
1780 ; 1197893.0;0.34;-61.34
1780 ; 1199024.0;0.38;-59.58
