Num of Anchor; Time [ms]; Data Anchor; RX
1780 ; 0.0;0.846;-52.58;-72.536;133.507
1780 ; 0.0;8.235;-54.18;-75.131;117.647
1780 ; 0.0;4.644;-54.9;-76.854;114.955
1781 ; 0.0;0.35;-53.89;-73.59;112.11
1780 ; 0.0;3.103;-53.39;-76.291;131.479
1781 ; 0.0;0.555;-52.88;-72.439;137.455
1780 ; 0.0;2.507;-52.22;-72.341;150.603
1781 ; 0.0;0.619;-53.31;-73.968;129.326
1783 ; 0.0;0.201;-54.01;-75.096;130.219
1780 ; 0.0;2.111;-67.29;-75.555;113.599
1781 ; 0.0;0.66;-51.22;-73.725;103.917
1783 ; 0.0;0.385;-54.31;-71.78;130.288
1780 ; 0.0;1.787;-51.53;-73.455;126.458
1781 ; 0.0;0.694;-54.94;-73.969;121.586
1783 ; 0.0;0.564;-54.37;-73.219;117.179
1780 ; 0.0;1.634;-52.88;-75.572;121.35
1781 ; 0.0;0.706;-54.03;-71.685;133.856
1783 ; 0.0;0.569;-54.45;-72.721;120.021
1782 ; 0.0;1.619;-70.77;-98.199;24.25
1780 ; 0.0;1.523;-53.21;-76.278;114.312
1781 ; 0.0;0.711;-52.61;-71.688;128.986
1783 ; 0.0;2.974;-54.45;-74.375;79.25
1782 ; 0.0;3.381;-70.72;-97.906;25.635
1780 ; 0.0;1.451;-53.44;-74.767;129.257
1781 ; 0.0;0.729;-54.02;-74.833;108.162
1783 ; 0.0;1.977;-54.19;-72.805;131.711
1782 ; 0.0;4.374;-70.45;-97.668;19.977
