Num of Anchor; Time [ms]; Data Anchor; RX
1780 ; 259569.0;-0.12;-79.53;-91.08;47.74
1780 ; 260696.0;-0.12;-79.53;-91.08;47.74
1780 ; 264078.0;-0.13;-79.42;-91.53;50.31
1780 ; 265205.0;-0.15;-78.92;-92.91;48.79
1780 ; 266333.0;-0.05;-80.1;-92.93;58.15
1780 ; 267460.0;-0.19;-79.29;-91.33;49.47
1780 ; 268587.0;-0.08;-79.48;-92.15;43.95
1780 ; 269714.0;-0.09;-78.56;-91.02;55.86
1780 ; 270841.0;-0.07;-79.28;-92.07;49.93
1780 ; 271968.0;-0.13;-78.52;-91.18;51.13
1780 ; 273095.0;-0.24;-78.18;-91.53;62.28
1780 ; 274222.0;-0.08;-79.19;-90.99;62.78
1780 ; 275349.0;-0.12;-78.85;-91.82;65.49
1780 ; 276477.0;-0.15;-78.62;-91.2;64.48
1780 ; 277604.0;-0.15;-78.31;-91.02;73.31
1780 ; 278731.0;-0.15;-79.68;-91.22;59.57
1780 ; 279858.0;-0.15;-79.52;-91.67;71.86
1780 ; 280985.0;-0.13;-78.7;-91.3;63.93
1780 ; 282112.0;-0.11;-78.49;-92.36;69.55
1780 ; 283239.0;-0.17;-79.19;-91.54;75.02
1780 ; 284366.0;-0.12;-78.79;-91.24;74.47
1780 ; 285493.0;-0.14;-78.7;-91.98;56.85
1780 ; 286620.0;-0.09;-79.66;-91.14;66.08
1780 ; 287747.0;-0.36;-78.87;-91.26;55.52
1780 ; 288875.0;-0.03;-79.05;-91.0;62.56
1780 ; 290002.0;-0.02;-78.99;-92.24;48.32
1780 ; 291129.0;-0.22;-78.37;-91.13;49.95
1780 ; 292256.0;-0.16;-79.26;-91.83;50.93
1780 ; 293383.0;-0.13;-78.43;-92.48;48.43
1780 ; 294510.0;-0.28;-78.44;-91.6;46.99
1780 ; 295637.0;-0.19;-78.51;-91.47;48.93
1780 ; 296764.0;-0.15;-78.39;-92.1;44.46
1780 ; 297891.0;-0.23;-78.77;-92.31;43.62
1780 ; 299018.0;-0.13;-78.1;-92.07;53.8
1780 ; 300145.0;-0.16;-78.65;-91.65;47.88
1780 ; 301272.0;-0.2;-78.23;-91.08;48.62
1780 ; 302399.0;-0.34;-79.0;-93.31;56.53
1780 ; 303526.0;-0.19;-77.59;-93.28;41.61
1780 ; 304653.0;-0.19;-77.39;-91.56;55.89
1780 ; 305780.0;-0.15;-78.32;-91.81;58.34
1780 ; 306907.0;-0.07;-78.46;-92.05;44.89
1780 ; 308034.0;-0.18;-77.49;-91.3;48.14
1780 ; 309161.0;-0.16;-78.48;-91.98;41.13
1780 ; 310288.0;-0.15;-78.48;-90.99;48.88
1780 ; 311415.0;-0.21;-78.94;-91.1;45.72
1780 ; 312542.0;-0.27;-79.1;-91.2;61.99
1780 ; 313669.0;-0.11;-78.55;-91.21;55.77
1780 ; 314796.0;-0.07;-79.25;-91.36;45.92
1780 ; 315923.0;-0.08;-78.44;-91.06;48.77
1780 ; 317050.0;-0.17;-78.99;-91.07;49.44
1780 ; 318177.0;-0.22;-79.09;-91.9;44.77
1780 ; 319304.0;-0.09;-78.14;-91.34;45.76
1780 ; 320431.0;-0.12;-79.2;-91.81;54.0
1780 ; 321558.0;-0.14;-78.52;-93.24;42.15
1780 ; 322685.0;-0.18;-78.1;-91.87;45.22
1780 ; 323812.0;-0.25;-78.8;-91.2;62.11
1780 ; 324939.0;-0.16;-78.49;-91.48;58.52
1780 ; 326066.0;-0.28;-78.13;-91.91;59.86
1780 ; 327193.0;-0.15;-78.16;-91.06;47.59
1780 ; 329447.0;-0.13;-77.78;-91.58;51.45
1780 ; 330574.0;-0.23;-78.73;-91.1;64.94
1780 ; 331701.0;-0.2;-78.94;-91.02;50.6
1780 ; 332828.0;-0.23;-78.6;-92.01;51.65
1780 ; 333955.0;-0.18;-78.7;-92.31;47.4
1780 ; 335082.0;-0.01;-78.66;-92.18;43.89
1780 ; 336209.0;-0.27;-78.16;-90.92;53.78
1780 ; 337336.0;-0.19;-79.13;-91.14;62.18
1780 ; 338463.0;-0.1;-78.74;-91.07;65.16
1780 ; 339590.0;-0.09;-78.17;-92.17;55.77
1780 ; 340717.0;-0.15;-78.3;-91.93;60.79
1780 ; 341844.0;-0.12;-78.82;-91.55;62.61
1780 ; 342971.0;-0.21;-79.28;-91.64;49.77
1780 ; 344098.0;-0.24;-79.1;-92.89;52.66
1780 ; 345225.0;-0.12;-78.39;-91.13;63.46
1780 ; 346352.0;-0.14;-78.49;-91.82;61.5
1780 ; 347479.0;-0.1;-78.38;-91.56;64.96
1780 ; 348606.0;-0.15;-77.98;-91.12;70.27
1780 ; 349733.0;-0.07;-78.81;-92.85;57.3
1780 ; 350860.0;-0.13;-78.5;-90.95;68.37
1780 ; 351987.0;-0.04;-79.05;-91.94;60.71
1780 ; 353114.0;-0.15;-79.1;-91.41;63.64
1780 ; 354241.0;-0.15;-79.06;-92.51;68.24
1780 ; 355368.0;-0.15;-79.39;-92.75;56.33
1780 ; 356495.0;-0.13;-78.91;-91.89;70.0
1780 ; 357622.0;-0.11;-78.75;-92.32;65.62
1780 ; 358749.0;-0.09;-78.53;-91.29;67.42
1780 ; 359876.0;-0.13;-78.69;-91.26;59.89
1780 ; 361003.0;-0.12;-79.11;-92.16;54.15
1780 ; 362130.0;-0.09;-78.47;-91.06;65.29
1780 ; 363257.0;-0.15;-78.49;-91.15;65.88
1780 ; 364384.0;-0.08;-78.63;-92.14;61.65
1780 ; 365511.0;-0.17;-79.0;-92.07;68.46
1780 ; 366638.0;-0.12;-78.59;-91.92;66.77
1780 ; 367765.0;-0.24;-79.51;-91.07;61.33
1780 ; 368892.0;-0.18;-79.52;-92.1;67.99
1780 ; 371146.0;-0.04;-78.37;-91.24;63.7
1780 ; 372273.0;-0.11;-79.2;-92.26;68.02
1780 ; 373400.0;-0.06;-79.51;-93.07;62.38
1780 ; 374527.0;-0.19;-78.54;-91.43;67.17
1780 ; 375654.0;-0.03;-78.9;-91.19;58.44
1780 ; 376781.0;-0.08;-79.68;-91.86;56.74
1780 ; 377908.0;-0.11;-79.13;-92.03;57.1
1780 ; 379035.0;-0.17;-79.82;-91.32;60.52
1780 ; 380162.0;-0.09;-79.92;-91.21;63.6
1780 ; 381289.0;-0.11;-79.35;-91.42;68.57
1780 ; 382416.0;-0.12;-79.56;-92.08;60.0
1780 ; 383543.0;-0.18;-78.63;-91.04;65.42
1780 ; 384670.0;-0.11;-78.09;-92.48;64.01
1780 ; 385797.0;-0.13;-79.11;-91.44;58.33
1780 ; 386924.0;-0.13;-78.6;-91.32;63.73
1780 ; 388051.0;-0.09;-78.66;-91.99;69.51
1780 ; 389179.0;-0.11;-79.26;-91.06;70.66
1780 ; 390306.0;-0.15;-79.26;-91.34;63.21
1780 ; 391433.0;-0.14;-79.53;-90.99;72.85
1780 ; 392560.0;-0.07;-78.99;-91.11;67.11
1780 ; 393687.0;-0.15;-79.14;-91.44;64.57
1780 ; 394814.0;-0.15;-78.61;-92.28;64.78
1780 ; 395941.0;-0.1;-78.99;-92.07;64.17
1780 ; 397068.0;-0.18;-79.49;-91.13;68.17
1780 ; 398195.0;-0.12;-79.14;-91.76;52.09
1780 ; 399323.0;-0.09;-79.01;-91.1;67.59
1780 ; 400450.0;-0.16;-78.73;-91.38;68.08
1780 ; 401577.0;-0.1;-79.4;-91.33;64.29
1780 ; 402704.0;-0.13;-79.22;-91.12;59.65
1780 ; 403832.0;-0.17;-78.48;-91.04;68.2
1780 ; 404959.0;-0.07;-78.82;-91.41;69.87
1780 ; 406086.0;-0.08;-78.78;-91.03;64.54
