Num of Anchor; Time [ms]; Data Anchor; RX
1783 ; 17516.0;0.61;-50.56;-79.134;82.822
1783 ; 18644.0;0.62;-50.26;-72.227;156.345
1783 ; 19772.0;0.68;-50.77;-75.361;136.777
1782 ; 19772.0;0.62;-54.18;-73.091;89.703
1783 ; 20900.0;0.61;-50.75;-75.371;140.679
1782 ; 20900.0;0.61;-54.4;-76.44;80.944
1783 ; 22028.0;0.6;-50.86;-77.839;81.122
1782 ; 22028.0;0.59;-54.26;-76.303;95.872
1783 ; 23156.0;0.6;-50.48;-71.144;161.787
1782 ; 23156.0;0.62;-54.39;-77.542;86.051
1783 ; 24284.0;0.67;-50.94;-71.412;100.576
1782 ; 24284.0;0.61;-53.63;-75.193;101.128
1783 ; 25412.0;0.65;-52.11;-75.953;113.014
1782 ; 25412.0;0.69;-54.32;-74.743;100.906
1780 ; 25412.0;3.98;-57.18;-85.078;187.0
1783 ; 26540.0;0.68;-52.23;-71.387;134.617
1782 ; 26540.0;0.69;-54.43;-77.859;88.267
1780 ; 26540.0;3.96;-56.89;-84.827;194.238
1783 ; 27668.0;0.65;-51.98;-72.575;100.895
1782 ; 27668.0;0.7;-53.98;-72.844;100.72
1780 ; 27668.0;3.97;-56.9;-83.764;172.957
1783 ; 28796.0;0.68;-52.12;-70.659;106.161
1782 ; 28796.0;0.72;-54.45;-76.399;97.0
1780 ; 28796.0;3.9;-56.39;-85.583;150.613
1781 ; 28796.0;6.03;-58.36;-79.989;143.391
1783 ; 29924.0;0.7;-51.95;-77.104;110.432
1782 ; 29924.0;0.73;-53.47;-74.123;105.506
1780 ; 29924.0;3.87;-55.94;-83.61;206.0
1781 ; 29924.0;5.97;-58.38;-81.196;100.032
1783 ; 31052.0;0.69;-51.74;-74.819;81.824
1782 ; 31052.0;0.74;-54.52;-72.935;97.355
1780 ; 31052.0;3.86;-55.97;-84.814;175.526
1781 ; 31052.0;6.02;-59.14;-94.154;18.535
1783 ; 32180.0;0.69;-51.12;-72.819;86.878
1782 ; 32180.0;0.7;-54.3;-76.953;101.268
1780 ; 32180.0;3.85;-56.32;-83.911;188.214
1781 ; 32180.0;5.22;-59.84;-97.156;29.444
1783 ; 33308.0;0.67;-52.37;-74.345;124.081
1782 ; 33308.0;0.71;-54.4;-76.978;104.238
1780 ; 33308.0;3.89;-57.11;-82.943;177.977
1781 ; 33308.0;5.25;-58.99;-99.487;28.669
1783 ; 34436.0;0.7;-51.94;-73.677;104.036
1782 ; 34436.0;0.68;-54.2;-73.991;92.08
1780 ; 34436.0;3.87;-55.95;-82.36;167.179
1781 ; 34436.0;5.17;-59.2;-91.528;13.03
1783 ; 35564.0;0.7;-53.02;-74.484;110.215
1782 ; 35564.0;0.67;-54.69;-73.999;99.628
1780 ; 35564.0;3.9;-55.9;-82.008;219.961
1781 ; 35564.0;5.26;-60.28;-93.347;26.195
1783 ; 36692.0;0.69;-53.72;-72.738;114.118
1782 ; 36692.0;0.71;-53.95;-78.521;86.558
1780 ; 36692.0;3.87;-56.5;-82.153;152.261
1781 ; 36692.0;5.22;-59.55;-91.927;17.453
1783 ; 37820.0;0.68;-52.22;-71.728;129.522
1782 ; 37820.0;0.72;-53.74;-74.877;96.732
1780 ; 37820.0;3.9;-56.43;-82.519;182.125
1781 ; 37820.0;5.22;-60.05;-99.333;33.345
1783 ; 38948.0;0.71;-52.12;-72.667;121.765
1782 ; 38948.0;0.75;-53.99;-73.549;103.518
1780 ; 38948.0;3.88;-56.21;-82.933;198.776
1781 ; 38948.0;5.25;-60.81;-97.824;37.702
1783 ; 40076.0;0.7;-51.97;-73.666;91.844
1782 ; 40076.0;0.66;-54.79;-78.074;87.884
1780 ; 40076.0;3.86;-55.57;-81.678;96.992
1781 ; 40076.0;5.26;-61.12;-92.369;8.598
1783 ; 41204.0;0.69;-52.78;-71.671;142.677
1782 ; 41204.0;0.74;-54.22;-75.012;103.387
1780 ; 41204.0;3.88;-56.33;-81.012;173.974
1781 ; 41204.0;5.24;-59.44;-99.516;37.621
1783 ; 42332.0;0.68;-52.36;-71.549;98.552
1782 ; 42332.0;0.72;-54.26;-76.518;106.397
1780 ; 42332.0;3.89;-54.56;-87.109;99.094
1781 ; 42332.0;5.21;-59.99;-92.736;14.597
1783 ; 43460.0;0.68;-52.18;-72.973;130.633
1782 ; 43460.0;0.68;-54.46;-74.292;104.531
1780 ; 43460.0;3.9;-54.51;-85.357;116.991
1781 ; 43460.0;5.23;-59.57;-98.573;27.645
1783 ; 44588.0;0.7;-52.65;-71.768;91.323
1782 ; 44588.0;0.68;-54.9;-77.509;98.776
1780 ; 44588.0;3.93;-54.81;-80.153;176.774
1781 ; 44588.0;5.21;-60.15;-94.822;30.259
1783 ; 45716.0;0.69;-51.88;-74.144;96.0
1782 ; 45716.0;0.73;-54.19;-76.069;103.844
1780 ; 45716.0;3.84;-55.44;-88.895;146.786
1781 ; 45716.0;5.21;-59.25;-95.672;23.706
1783 ; 46844.0;0.71;-52.59;-71.487;145.075
1782 ; 46844.0;0.68;-54.27;-75.414;109.928
1780 ; 46844.0;3.87;-55.4;-80.077;150.038
1781 ; 46844.0;5.25;-60.81;-97.105;43.083
1783 ; 47972.0;0.68;-52.63;-78.366;106.25
1782 ; 47972.0;0.67;-53.99;-73.631;95.205
1780 ; 47972.0;3.85;-55.77;-88.511;161.119
1781 ; 47972.0;5.2;-59.73;-93.439;21.305
1783 ; 49100.0;0.71;-52.11;-72.193;100.128
1782 ; 49100.0;0.75;-54.1;-77.069;98.33
1780 ; 49100.0;3.87;-55.27;-83.54;67.707
1781 ; 49100.0;5.24;-59.53;-97.782;38.612
1783 ; 50228.0;0.64;-52.79;-71.185;84.735
1782 ; 50228.0;0.67;-54.15;-73.014;101.018
1780 ; 50228.0;3.88;-55.58;-88.922;146.466
1781 ; 50228.0;5.15;-60.29;-97.285;41.039
1783 ; 51356.0;0.69;-52.21;-75.062;113.365
1782 ; 51356.0;0.7;-53.98;-73.658;98.392
1780 ; 51356.0;3.87;-55.78;-87.712;137.073
1781 ; 51356.0;5.28;-59.83;-92.929;18.175
1783 ; 52484.0;0.68;-52.56;-73.71;126.348
1782 ; 52484.0;0.68;-54.28;-75.655;86.573
1780 ; 52484.0;3.86;-54.04;-84.764;120.286
1781 ; 52484.0;5.25;-59.55;-94.928;37.87
1783 ; 53612.0;0.7;-52.32;-77.411;77.159
1782 ; 53612.0;0.68;-54.33;-77.333;81.484
1780 ; 53612.0;3.88;-54.32;-84.896;120.483
1781 ; 53612.0;5.22;-60.1;-92.556;29.422
1783 ; 54740.0;0.69;-52.29;-72.359;139.942
1782 ; 54740.0;0.74;-54.16;-76.3;88.661
1780 ; 54740.0;3.89;-54.78;-84.098;165.312
1781 ; 54740.0;5.22;-59.36;-94.352;28.875
1783 ; 55868.0;0.68;-52.1;-73.754;73.509
1782 ; 55868.0;0.72;-54.35;-75.018;80.032
1780 ; 55868.0;3.93;-55.88;-81.004;167.156
1781 ; 55868.0;5.23;-59.33;-92.474;18.417
1783 ; 56996.0;0.68;-52.23;-74.267;106.033
1782 ; 56996.0;0.77;-54.67;-73.404;98.052
1780 ; 56996.0;3.9;-56.2;-83.51;188.667
1781 ; 56996.0;5.18;-59.72;-92.125;10.844
1783 ; 58124.0;0.68;-51.18;-75.209;100.5
1782 ; 58124.0;0.68;-54.13;-73.734;102.274
1780 ; 58124.0;3.91;-55.05;-80.726;163.75
1781 ; 58124.0;5.27;-58.94;-98.047;37.629
1783 ; 59252.0;0.71;-52.11;-72.161;139.833
1782 ; 59252.0;0.69;-53.89;-76.0;89.304
1780 ; 59252.0;3.86;-55.79;-78.533;168.913
1781 ; 59252.0;5.56;-59.23;-89.759;17.263
1783 ; 60380.0;0.67;-52.74;-72.23;82.309
1782 ; 60380.0;0.67;-54.8;-74.545;96.634
1780 ; 60380.0;3.87;-54.9;-83.724;137.491
1781 ; 60380.0;5.25;-59.27;-93.729;14.972
1783 ; 61508.0;0.68;-52.67;-77.53;114.176
1782 ; 61508.0;0.72;-54.07;-73.434;104.957
1780 ; 61508.0;3.9;-56.08;-79.349;203.913
1781 ; 61508.0;6.09;-59.25;-82.576;103.699
1783 ; 62636.0;0.65;-52.69;-71.953;125.471
1782 ; 62636.0;0.66;-55.14;-73.708;96.506
1780 ; 62636.0;3.89;-54.75;-80.309;131.844
1781 ; 62636.0;5.26;-59.15;-80.611;79.193
1783 ; 63764.0;0.7;-53.23;-71.581;116.446
1782 ; 63764.0;0.66;-54.18;-76.897;79.25
1780 ; 63764.0;3.93;-54.55;-76.81;180.205
1781 ; 63764.0;5.23;-59.41;-95.451;33.016
1783 ; 64892.0;0.7;-52.51;-73.388;86.304
1782 ; 64892.0;0.72;-54.92;-76.768;75.628
1780 ; 64892.0;3.92;-53.79;-80.768;196.929
1781 ; 64892.0;5.99;-58.52;-82.432;85.317
1783 ; 66020.0;0.69;-52.36;-72.35;88.802
1782 ; 66020.0;0.71;-54.81;-73.732;97.085
1780 ; 66020.0;3.91;-54.74;-85.018;184.725
1781 ; 66020.0;5.65;-58.19;-80.091;130.43
1783 ; 67148.0;0.65;-52.24;-71.762;129.088
1782 ; 67148.0;0.7;-54.34;-78.184;101.335
1780 ; 67148.0;3.88;-54.54;-88.15;141.932
1781 ; 67148.0;5.21;-58.37;-81.077;95.921
1783 ; 68276.0;0.72;-52.43;-76.683;111.736
1782 ; 68276.0;0.69;-54.95;-76.472;103.03
1780 ; 68276.0;3.86;-55.16;-89.133;145.545
1781 ; 68276.0;5.24;-58.23;-92.594;8.234
1783 ; 69404.0;0.7;-51.86;-75.279;95.733
1782 ; 69404.0;0.73;-54.04;-74.191;99.393
1780 ; 69404.0;3.89;-54.99;-80.538;151.089
1781 ; 69404.0;5.2;-58.02;-81.709;92.541
1783 ; 70532.0;0.68;-52.48;-73.493;126.559
1782 ; 70532.0;0.68;-54.2;-73.068;97.54
1780 ; 70532.0;3.9;-55.31;-87.648;146.091
1781 ; 70532.0;5.28;-58.46;-81.489;94.683
1783 ; 71660.0;0.66;-52.09;-71.057;125.287
1782 ; 71660.0;0.72;-54.05;-78.421;86.366
