Num of Anchor; Time [ms]; Data Anchor; RX
1780 ; 73414.0;1.2;-51.07;-76.66;82.1
1780 ; 74541.0;1.17;-52.91;-73.36;81.75
1780 ; 75669.0;1.18;-50.48;-72.48;97.4
1780 ; 76796.0;1.09;-50.26;-77.13;80.91
1780 ; 77923.0;1.16;-49.36;-76.41;62.39
1780 ; 79050.0;1.22;-50.45;-75.0;59.36
1780 ; 80177.0;1.09;-49.28;-73.33;76.58
1780 ; 81304.0;1.21;-49.57;-73.53;89.61
1780 ; 82431.0;1.29;-49.59;-73.47;67.73
1780 ; 83558.0;1.14;-48.83;-71.59;72.64
1780 ; 84685.0;1.13;-49.52;-74.38;98.22
1780 ; 85812.0;1.17;-50.49;-73.12;77.29
1780 ; 86939.0;1.22;-48.89;-73.34;82.64
1780 ; 88066.0;1.15;-50.69;-75.62;96.78
1780 ; 89193.0;1.1;-49.96;-73.18;88.3
1780 ; 90320.0;1.15;-49.7;-72.67;66.84
1780 ; 91447.0;1.18;-50.45;-73.99;83.95
1780 ; 92574.0;1.16;-49.76;-73.05;94.95
1780 ; 93701.0;1.14;-48.13;-71.78;83.67
1780 ; 94828.0;1.15;-48.71;-72.16;72.38
1780 ; 95955.0;1.22;-50.54;-72.39;101.43
1780 ; 97082.0;1.12;-50.45;-71.67;79.32
1780 ; 98209.0;1.08;-49.31;-72.12;86.3
1780 ; 99336.0;1.01;-48.35;-71.82;83.63
1780 ; 100463.0;1.15;-48.93;-77.08;72.97
1780 ; 101590.0;1.28;-48.34;-71.42;85.85
1780 ; 102717.0;1.04;-48.76;-74.69;78.13
1780 ; 103844.0;1.19;-48.23;-75.3;92.43
1780 ; 104971.0;1.08;-48.77;-72.46;110.93
1780 ; 106098.0;1.14;-49.22;-71.71;77.91
1780 ; 107225.0;1.09;-49.86;-71.97;100.97
1780 ; 108352.0;1.14;-49.51;-71.32;100.03
1780 ; 109479.0;1.12;-48.66;-75.96;85.21
1780 ; 110606.0;1.14;-49.11;-73.37;88.86
1780 ; 111733.0;1.13;-48.61;-72.6;125.61
1780 ; 112860.0;1.19;-49.55;-71.59;104.34
1780 ; 113987.0;1.22;-49.29;-72.94;104.74
1780 ; 115114.0;1.15;-50.2;-77.92;65.44
1780 ; 116241.0;1.13;-50.71;-71.44;67.49
1780 ; 117368.0;1.18;-48.14;-75.44;76.95
1780 ; 118495.0;1.18;-49.97;-73.71;82.36
1780 ; 119622.0;1.26;-49.3;-74.7;78.89
1780 ; 120749.0;1.14;-50.69;-76.09;96.29
1780 ; 121876.0;1.14;-49.84;-73.98;85.1
1780 ; 123003.0;1.16;-51.12;-71.63;75.59
1780 ; 124130.0;1.17;-50.06;-71.54;84.27
1780 ; 125257.0;1.19;-50.02;-71.77;68.62
1780 ; 126384.0;1.2;-51.13;-71.39;103.41
1780 ; 127511.0;1.13;-49.07;-74.61;72.49
1780 ; 128638.0;1.14;-50.08;-72.71;99.58
1780 ; 129765.0;1.13;-50.18;-74.62;78.61
1780 ; 130892.0;1.11;-48.58;-75.92;88.53
1780 ; 132019.0;1.23;-49.02;-76.29;70.98
1780 ; 133146.0;1.07;-50.14;-73.83;79.02
1780 ; 134273.0;1.12;-49.82;-74.81;84.91
1780 ; 135400.0;1.2;-49.39;-72.83;89.46
1780 ; 136527.0;1.21;-48.55;-74.3;78.62
1780 ; 137654.0;1.21;-49.72;-72.96;91.02
1780 ; 138781.0;1.15;-50.44;-74.76;92.64
1780 ; 139908.0;1.22;-49.57;-72.4;95.38
1780 ; 141035.0;1.14;-49.67;-73.15;89.04
1780 ; 142162.0;1.19;-49.02;-72.56;76.05
1780 ; 143289.0;1.15;-49.97;-73.58;72.6
1780 ; 144416.0;1.15;-49.12;-75.15;76.03
1780 ; 145543.0;1.22;-49.21;-77.91;93.4
1780 ; 146670.0;1.17;-49.79;-71.77;91.31
1780 ; 147797.0;1.07;-50.15;-72.17;99.24
1780 ; 148924.0;1.15;-48.54;-73.73;98.57
1780 ; 150051.0;1.18;-48.79;-71.75;100.39
1780 ; 151178.0;1.2;-50.08;-73.96;92.05
1780 ; 152305.0;1.13;-49.76;-72.25;88.98
1780 ; 153432.0;1.22;-49.97;-72.22;89.49
1780 ; 154559.0;1.19;-49.73;-75.14;71.59
1780 ; 155686.0;1.17;-49.22;-71.9;79.44
1780 ; 156813.0;1.18;-50.29;-71.48;92.01
1780 ; 157940.0;1.09;-50.05;-72.17;87.82
1780 ; 159067.0;1.16;-49.63;-71.83;96.75
1780 ; 160194.0;1.17;-48.48;-75.6;76.38
1780 ; 161321.0;1.19;-48.69;-72.26;104.52
1780 ; 162449.0;1.11;-49.54;-74.6;79.75
1780 ; 163576.0;1.11;-50.58;-76.01;84.14
1780 ; 164703.0;1.19;-48.82;-72.71;79.73
1780 ; 165830.0;1.24;-50.79;-72.45;94.57
1780 ; 166957.0;1.11;-50.91;-72.6;97.05
1780 ; 168085.0;1.17;-49.09;-75.61;78.14
1780 ; 169213.0;1.16;-50.64;-72.31;78.82
1780 ; 170341.0;1.15;-50.66;-73.39;92.96
1780 ; 171468.0;1.14;-49.76;-76.37;77.75
1780 ; 172595.0;1.14;-49.14;-77.74;78.46
1780 ; 173722.0;1.15;-50.35;-75.37;80.16
1780 ; 174849.0;1.24;-49.69;-75.33;63.55
1780 ; 175977.0;1.11;-50.46;-73.78;83.58
1780 ; 177104.0;1.2;-49.16;-75.22;82.43
1780 ; 178232.0;1.26;-49.4;-71.76;97.91
1780 ; 179360.0;1.11;-48.6;-75.9;67.84
1780 ; 180487.0;1.11;-50.14;-71.33;96.18
1780 ; 181615.0;1.14;-48.64;-72.01;79.46
1780 ; 182742.0;1.21;-76.52;-71.47;98.15
1780 ; 183869.0;1.12;-49.93;-75.84;80.03
1780 ; 184997.0;1.14;-49.54;-71.54;99.77
1780 ; 186124.0;1.14;-49.14;-72.26;83.33
1780 ; 187252.0;1.15;-49.89;-76.05;85.36
1780 ; 188379.0;1.14;-49.92;-73.89;96.13
1780 ; 189506.0;1.05;-49.07;-74.34;97.39
1780 ; 190633.0;1.11;-49.41;-74.19;84.26
1780 ; 191760.0;1.1;-50.19;-73.12;92.38
1780 ; 192888.0;1.24;-49.27;-72.47;79.77
1780 ; 194015.0;1.17;-48.36;-72.32;92.43
1780 ; 195143.0;1.18;-49.76;-71.47;82.29
1780 ; 196270.0;1.15;-49.35;-72.16;80.68
1780 ; 197397.0;1.19;-49.16;-75.21;71.94
1780 ; 198524.0;1.16;-49.79;-71.62;94.19
1780 ; 199652.0;1.14;-49.63;-74.98;78.29
1780 ; 200779.0;1.17;-49.08;-71.86;78.56
1780 ; 201906.0;1.2;-50.76;-75.74;72.38
1780 ; 203033.0;1.21;-49.75;-75.79;79.19
1780 ; 204161.0;1.13;-49.74;-71.46;63.17
1780 ; 205288.0;1.2;-49.41;-72.91;93.32
1780 ; 206415.0;1.15;-50.0;-75.96;71.17
1780 ; 207542.0;1.13;-51.14;-71.62;82.09
1780 ; 208669.0;1.19;-50.29;-71.74;59.31
1780 ; 209796.0;1.19;-48.27;-76.31;74.44
1780 ; 210923.0;1.19;-50.16;-76.08;92.91
1780 ; 212050.0;1.27;-49.68;-71.69;94.16
1780 ; 213178.0;1.18;-49.29;-74.04;86.49
1780 ; 214305.0;1.24;-49.5;-71.8;71.71
1780 ; 215432.0;1.14;-49.82;-74.05;78.15
1780 ; 216559.0;1.2;-49.73;-74.32;66.95
1780 ; 217686.0;1.07;-50.26;-71.42;85.29
1780 ; 218813.0;1.22;-49.3;-72.9;67.04
1780 ; 219940.0;1.15;-49.5;-73.64;88.24
1780 ; 221067.0;1.13;-50.87;-72.08;83.2
1780 ; 222194.0;1.1;-49.45;-74.65;70.55
1780 ; 223321.0;1.2;-50.17;-71.46;78.73
1780 ; 224448.0;1.2;-49.43;-71.6;91.15
1780 ; 225575.0;1.11;-50.41;-73.88;84.56
1780 ; 226702.0;1.14;-49.84;-71.9;85.62
1780 ; 227829.0;1.23;-48.22;-74.66;75.24
1780 ; 228956.0;1.09;-49.83;-72.42;77.27
1780 ; 230083.0;1.17;-49.04;-74.05;72.92
1780 ; 231210.0;1.13;-50.13;-71.7;86.64
1780 ; 232337.0;1.17;-50.34;-75.97;67.06
1780 ; 233464.0;1.27;-49.15;-73.21;94.11
1780 ; 234591.0;1.25;-49.5;-72.94;68.71
1780 ; 235718.0;1.15;-50.46;-74.13;81.98
1780 ; 236845.0;1.2;-50.25;-71.5;81.45
1780 ; 237972.0;1.18;-48.99;-72.65;81.89
1780 ; 239099.0;1.17;-54.79;-75.24;88.98
1780 ; 240226.0;1.14;-49.76;-71.72;87.26
1780 ; 241353.0;1.11;-49.83;-78.77;86.65
1780 ; 242480.0;1.2;-50.24;-72.33;94.88
1780 ; 243607.0;1.13;-49.99;-76.23;67.64
1780 ; 244734.0;1.11;-51.2;-76.58;86.73
1780 ; 245861.0;1.13;-49.58;-72.11;90.9
1780 ; 246988.0;1.12;-50.71;-78.36;86.72
