Num of Anchor; Time [ms]; Data Anchor
1780 ; 31360.0;0.0
1780 ; 32363.0;0.0
1780 ; 33366.0;0.43306
1780 ; 34369.0;0.4733
1780 ; 35372.0;0.43645
1780 ; 36375.0;0.43844
1780 ; 37378.0;0.4967
1780 ; 38381.0;0.47239
1780 ; 39384.0;0.46993
1780 ; 40387.0;0.50932
1780 ; 41390.0;0.46238
1780 ; 42393.0;0.43406
1780 ; 43396.0;0.48991
1780 ; 44399.0;0.49166
1780 ; 45402.0;0.45573
1780 ; 46405.0;0.47442
1780 ; 47408.0;0.48919
1780 ; 48411.0;0.46307
1780 ; 49414.0;0.4645
1780 ; 50417.0;0.48969
1780 ; 51420.0;0.49142
1780 ; 52423.0;0.48339
1780 ; 53426.0;0.4583
1780 ; 54430.0;0.46649
1780 ; 55433.0;0.48514
1780 ; 56436.0;0.47792
1780 ; 57439.0;0.48635
1780 ; 58442.0;0.48018
1780 ; 59445.0;0.47802
1780 ; 60448.0;0.47053
1780 ; 61451.0;0.47463
1780 ; 62454.0;0.46246
1780 ; 63457.0;0.48274
1780 ; 64460.0;0.4577
1780 ; 65463.0;0.48599
1780 ; 66466.0;0.48259
1780 ; 67469.0;0.47739
1780 ; 68472.0;0.47899
1780 ; 69475.0;0.48565
1780 ; 70478.0;0.47369
1780 ; 71481.0;0.48776
1780 ; 72484.0;0.47948
1780 ; 73487.0;0.48381
1780 ; 74490.0;0.47151
1780 ; 75493.0;0.48987
1780 ; 76496.0;0.48382
1780 ; 77499.0;0.48878
1780 ; 78502.0;0.47953
1780 ; 79505.0;0.45999
1780 ; 80508.0;0.47897
1780 ; 81511.0;0.46408
1780 ; 82514.0;0.47004
1780 ; 83517.0;0.49067
1780 ; 84520.0;0.49574
1780 ; 85523.0;0.47705
1780 ; 86526.0;0.4797
1780 ; 87529.0;0.47617
1780 ; 88532.0;0.48725
1780 ; 89535.0;0.48285
1780 ; 90538.0;0.4868
1780 ; 91541.0;0.47928
1780 ; 92544.0;0.48238
1780 ; 93547.0;0.47036
1780 ; 94550.0;0.48755
1780 ; 95553.0;0.48829
1780 ; 96556.0;0.46901
1780 ; 97559.0;0.49271
1780 ; 98562.0;0.48081
1780 ; 99565.0;0.47761
1780 ; 100568.0;0.47548
1780 ; 101571.0;0.47672
1780 ; 102574.0;0.47576
1780 ; 103577.0;0.45615
1780 ; 104580.0;0.45981
1780 ; 105583.0;0.47487
1780 ; 106586.0;0.46998
1780 ; 107589.0;0.47381
1780 ; 108592.0;0.47131
1780 ; 109595.0;0.46558
1780 ; 110598.0;0.47761
1780 ; 111601.0;0.48922
1780 ; 112604.0;0.46441
1780 ; 113607.0;0.46036
1780 ; 114610.0;0.47098
1780 ; 115613.0;0.49718
1780 ; 116616.0;0.49019
1780 ; 117619.0;0.47791
