Num of Anchor; Time [ms]; Data Anchor
1780 ; 32867.0;0.0
1780 ; 33870.0;0.0
1780 ; 34873.0;0.42507
1780 ; 35876.0;0.51993
1780 ; 36879.0;0.48391
1780 ; 37883.0;0.46304
1780 ; 38886.0;0.4986
1780 ; 39889.0;0.47018
1780 ; 40892.0;0.47944
1780 ; 41895.0;0.466
1780 ; 42898.0;0.45935
1780 ; 43901.0;0.49588
1780 ; 44904.0;0.49489
1780 ; 45907.0;0.45538
1780 ; 46910.0;0.49692
1780 ; 47913.0;0.48726
1780 ; 48916.0;0.49377
1780 ; 49919.0;0.48609
1780 ; 50922.0;0.46331
1780 ; 51925.0;0.48157
1780 ; 52928.0;0.49629
1780 ; 53931.0;0.48223
1780 ; 54934.0;0.4786
1780 ; 55937.0;0.47126
1780 ; 56940.0;0.48182
1780 ; 57943.0;0.48771
1780 ; 58946.0;0.49162
1780 ; 59949.0;0.48246
1780 ; 60952.0;0.46382
1780 ; 61955.0;0.4964
1780 ; 62958.0;0.49637
1780 ; 63961.0;0.48803
1780 ; 64964.0;0.50375
1780 ; 65967.0;0.47767
1780 ; 66970.0;0.48517
1780 ; 67973.0;0.47262
1780 ; 68976.0;0.4704
1780 ; 69979.0;0.49264
1780 ; 70982.0;0.48757
1780 ; 71985.0;0.48304
1780 ; 72988.0;0.46844
1780 ; 73991.0;0.46077
1780 ; 74994.0;0.48803
1780 ; 75997.0;0.48786
1780 ; 77000.0;0.48465
1780 ; 78003.0;0.49005
1780 ; 79006.0;0.48499
1780 ; 80009.0;0.4865
1780 ; 81012.0;0.47443
1780 ; 82015.0;0.4777
1780 ; 83018.0;0.48032
1780 ; 84021.0;0.49196
1780 ; 85024.0;0.47326
1780 ; 86027.0;0.48095
1780 ; 87030.0;0.48621
1780 ; 88033.0;0.483
1780 ; 89036.0;0.48694
1780 ; 90039.0;0.48718
1780 ; 91042.0;0.47852
1780 ; 92045.0;0.48376
1780 ; 93048.0;0.4758
1780 ; 94051.0;0.47168
1780 ; 95054.0;0.48432
1780 ; 96057.0;0.49067
1780 ; 97060.0;0.48618
1780 ; 98063.0;0.47573
1780 ; 99066.0;0.49389
1780 ; 100069.0;0.49341
1780 ; 101072.0;0.48906
1780 ; 102075.0;0.48802
1780 ; 103078.0;0.47205
1780 ; 104081.0;0.5
1780 ; 105084.0;0.48328
1780 ; 106087.0;0.48185
1780 ; 107090.0;0.47978
1780 ; 108093.0;0.48266
1780 ; 109096.0;0.48704
1780 ; 110099.0;0.48945
1780 ; 111102.0;0.48685
1780 ; 112105.0;0.49349
1780 ; 113108.0;0.48301
1780 ; 114111.0;0.48214
1780 ; 115114.0;0.49088
1780 ; 116117.0;0.46919
1780 ; 117120.0;0.47472
1780 ; 118123.0;0.47444
1780 ; 119126.0;0.48346
1780 ; 120129.0;0.48924
1780 ; 121132.0;0.46963
1780 ; 122135.0;0.47874
1780 ; 123138.0;0.4943
1780 ; 124141.0;0.47853
1780 ; 125144.0;0.48196
1780 ; 126147.0;0.48219
1780 ; 127150.0;0.48671
1780 ; 128153.0;0.49004
1780 ; 129156.0;0.46721
1780 ; 130159.0;0.48834
1780 ; 131162.0;0.49484
1780 ; 132165.0;0.48306
1780 ; 133168.0;0.47714
1780 ; 134171.0;0.47411
1780 ; 135174.0;0.47494
1780 ; 136177.0;0.49118
1780 ; 137180.0;0.48227
1780 ; 138183.0;0.49213
1780 ; 139186.0;0.46967
1780 ; 140189.0;0.47899
1780 ; 141192.0;0.48585
1780 ; 142195.0;0.47957
1780 ; 143198.0;0.47052
