Num of Anchor; Time [ms]; Data Anchor
1780 ; 32369.0;0.0
1780 ; 33372.0;0.0
1780 ; 34375.0;0.44109
1780 ; 35378.0;0.4539
1780 ; 36381.0;0.45865
1780 ; 37384.0;0.51781
1780 ; 38387.0;0.43514
1780 ; 39390.0;0.48041
1780 ; 40393.0;0.45528
1780 ; 41397.0;0.46311
1780 ; 42400.0;0.47649
1780 ; 43403.0;0.48162
1780 ; 44406.0;0.48204
1780 ; 45409.0;0.49659
1780 ; 46412.0;0.5085
1780 ; 47415.0;0.47523
1780 ; 48418.0;0.47709
1780 ; 49421.0;0.47724
1780 ; 50424.0;0.49038
1780 ; 51427.0;0.49149
1780 ; 52430.0;0.46639
1780 ; 53433.0;0.45864
1780 ; 54436.0;0.46911
1780 ; 55439.0;0.5153
1780 ; 56442.0;0.50091
1780 ; 57445.0;0.50199
1780 ; 58448.0;0.49562
1780 ; 59451.0;0.47912
1780 ; 60454.0;0.48455
1780 ; 61457.0;0.50225
1780 ; 62460.0;0.49166
1780 ; 63463.0;0.49632
1780 ; 64466.0;0.49233
1780 ; 65469.0;0.46955
1780 ; 66472.0;0.47234
1780 ; 67475.0;0.48936
1780 ; 68478.0;0.47883
1780 ; 69481.0;0.47128
1780 ; 70485.0;0.50337
1780 ; 71488.0;0.49991
1780 ; 72491.0;0.47236
1780 ; 73494.0;0.47549
1780 ; 74497.0;0.47265
1780 ; 75500.0;0.48394
1780 ; 76503.0;0.4595
1780 ; 77506.0;0.48812
1780 ; 78509.0;0.48477
1780 ; 79512.0;0.48884
1780 ; 80515.0;0.48359
1780 ; 81518.0;0.49559
1780 ; 82521.0;0.47743
1780 ; 83524.0;0.48908
1780 ; 84527.0;0.47572
1780 ; 85530.0;0.48693
1780 ; 86533.0;0.4776
1780 ; 87536.0;0.49639
1780 ; 88539.0;0.48287
1780 ; 89542.0;0.48664
1780 ; 90545.0;0.48989
1780 ; 91548.0;0.47302
1780 ; 92551.0;0.49677
1780 ; 93554.0;0.47956
1780 ; 94557.0;0.47992
1780 ; 95560.0;0.4888
1780 ; 96563.0;0.48584
1780 ; 97566.0;0.48482
1780 ; 98569.0;0.47396
1780 ; 99572.0;0.48321
1780 ; 100575.0;0.48153
1780 ; 101578.0;0.46942
1780 ; 102581.0;0.47898
1780 ; 103584.0;0.49577
1780 ; 104587.0;0.49556
1780 ; 105590.0;0.49404
1780 ; 106593.0;0.47389
1780 ; 107596.0;0.48384
1780 ; 108599.0;0.49959
1780 ; 109602.0;0.48819
1780 ; 110605.0;0.47103
1780 ; 111608.0;0.48902
1780 ; 112611.0;0.46888
1780 ; 113614.0;0.48594
1780 ; 114617.0;0.50186
1780 ; 115620.0;0.48499
1780 ; 116623.0;0.49467
1780 ; 117626.0;0.48201
1780 ; 118629.0;0.4877
1780 ; 119632.0;0.48062
1780 ; 120635.0;0.48599
1780 ; 121638.0;0.46901
1780 ; 122641.0;0.48227
1780 ; 123644.0;0.47455
1780 ; 124647.0;0.48367
1780 ; 125650.0;0.4693
1780 ; 126653.0;0.49463
