Num of Anchor; Time [ms]; Data Anchor
1780 ; 31369.0;0.0
1780 ; 32372.0;0.0
1780 ; 33375.0;0.43636
1780 ; 34378.0;0.4669
1780 ; 35381.0;0.46761
1780 ; 36384.0;0.47369
1780 ; 37387.0;0.48437
1780 ; 38390.0;0.46301
1780 ; 39393.0;0.47031
1780 ; 40396.0;0.46808
1780 ; 41399.0;0.43077
1780 ; 42402.0;0.47568
1780 ; 43405.0;0.4614
1780 ; 44408.0;0.45908
1780 ; 45411.0;0.46923
1780 ; 46414.0;0.47539
1780 ; 47417.0;0.45814
1780 ; 48420.0;0.45749
1780 ; 49423.0;0.46553
1780 ; 50426.0;0.45751
1780 ; 51429.0;0.47197
1780 ; 52432.0;0.47074
1780 ; 53435.0;0.47063
1780 ; 54438.0;0.44501
1780 ; 55441.0;0.44308
1780 ; 56444.0;0.4813
1780 ; 57447.0;0.46091
1780 ; 58450.0;0.46006
1780 ; 59453.0;0.47805
1780 ; 60456.0;0.47816
1780 ; 61459.0;0.46892
1780 ; 62462.0;0.47232
1780 ; 63465.0;0.46089
1780 ; 64468.0;0.47071
1780 ; 65471.0;0.47355
1780 ; 66474.0;0.47029
1780 ; 67478.0;0.46479
1780 ; 68481.0;0.47126
1780 ; 69484.0;0.46332
1780 ; 70487.0;0.46803
1780 ; 71490.0;0.46402
1780 ; 72493.0;0.46668
1780 ; 73496.0;0.46206
1780 ; 74499.0;0.47374
1780 ; 75502.0;0.47133
1780 ; 76505.0;0.47411
1780 ; 77508.0;0.47987
1780 ; 78511.0;0.46141
1780 ; 79514.0;0.44505
1780 ; 80517.0;0.45921
1780 ; 81520.0;0.46095
1780 ; 82523.0;0.46118
1780 ; 83526.0;0.46313
1780 ; 84529.0;0.45645
1780 ; 85532.0;0.49694
1780 ; 86535.0;0.47499
1780 ; 87538.0;0.47057
1780 ; 88541.0;0.45957
1780 ; 89544.0;0.4846
1780 ; 90547.0;0.45428
1780 ; 91550.0;0.4642
1780 ; 92553.0;0.4743
1780 ; 93556.0;0.46698
1780 ; 94559.0;0.47747
1780 ; 95562.0;0.46108
1780 ; 96565.0;0.47928
1780 ; 97568.0;0.46654
1780 ; 98571.0;0.46154
1780 ; 99574.0;0.46496
1780 ; 100577.0;0.4548
1780 ; 101580.0;0.46784
1780 ; 102583.0;0.46672
1780 ; 103586.0;0.45336
1780 ; 104589.0;0.46546
1780 ; 105592.0;0.47075
1780 ; 106595.0;0.47389
1780 ; 107598.0;0.46413
1780 ; 108601.0;0.46929
1780 ; 109604.0;0.46146
1780 ; 110607.0;0.48485
1780 ; 111610.0;0.47495
1780 ; 112613.0;0.46959
1780 ; 113616.0;0.46716
1780 ; 114619.0;0.44684
1780 ; 115622.0;0.4752
1780 ; 116625.0;0.46017
1780 ; 117628.0;0.47679
1780 ; 118631.0;0.46497
1780 ; 119634.0;0.46877
1780 ; 120637.0;0.46275
1780 ; 121640.0;0.4669
1780 ; 122643.0;0.4699
1780 ; 123646.0;0.46968
1780 ; 124649.0;0.46822
1780 ; 125652.0;0.4682
1780 ; 126655.0;0.49338
1780 ; 127658.0;0.49068
1780 ; 128661.0;0.45624
1780 ; 129664.0;0.45553
1780 ; 130667.0;0.44858
1780 ; 131670.0;0.4767
1780 ; 132673.0;0.46649
1780 ; 133676.0;0.47279
1780 ; 134679.0;0.48355
1780 ; 135682.0;0.46965
1780 ; 136685.0;0.44352
1780 ; 137688.0;0.48433
1780 ; 138691.0;0.47594
1780 ; 139694.0;0.47975
1780 ; 140697.0;0.46358
1780 ; 141700.0;0.46301
1780 ; 142703.0;0.46659
1780 ; 143706.0;0.49177
1780 ; 144709.0;0.47451
1780 ; 145712.0;0.4713
1780 ; 146715.0;0.45799
1780 ; 147718.0;0.4658
1780 ; 148721.0;0.47974
1780 ; 149724.0;0.468
1780 ; 150727.0;0.45396
1780 ; 151730.0;0.45876
1780 ; 152733.0;0.46523
1780 ; 153736.0;0.46206
1780 ; 154739.0;0.45271
1780 ; 155742.0;0.47108
1780 ; 156745.0;0.47915
1780 ; 157748.0;0.46524
1780 ; 158751.0;0.45742
1780 ; 159754.0;0.46279
1780 ; 160757.0;0.46874
1780 ; 161760.0;0.47453
1780 ; 162763.0;0.4588
1780 ; 163766.0;0.46159
1780 ; 164769.0;0.46418
1780 ; 165772.0;0.46259
1780 ; 166775.0;0.4635
1780 ; 167778.0;0.47495
1780 ; 168781.0;0.47171
1780 ; 169784.0;0.47393
1780 ; 170787.0;0.46601
1780 ; 171790.0;0.46099
1780 ; 172793.0;0.4642
1780 ; 173796.0;0.4624
1780 ; 174799.0;0.45895
1780 ; 175802.0;0.46975
1780 ; 176805.0;0.44961
1780 ; 177808.0;0.46423
1780 ; 178811.0;0.46045
1780 ; 179814.0;0.4569
1780 ; 180817.0;0.48189
1780 ; 181820.0;0.45469
1780 ; 182823.0;0.46406
1780 ; 183826.0;0.47218
1780 ; 184829.0;0.46571
1780 ; 185832.0;0.4662
1780 ; 186835.0;0.47173
1780 ; 187838.0;0.46875
1780 ; 188841.0;0.47551
1780 ; 189844.0;0.46493
1780 ; 190847.0;0.46735
1780 ; 191850.0;0.46292
1780 ; 192853.0;0.47097
1780 ; 193856.0;0.46322
1780 ; 194859.0;0.46169
1780 ; 195862.0;0.46957
1780 ; 196865.0;0.46501
1780 ; 197868.0;0.46962
1780 ; 198871.0;0.46451
1780 ; 199874.0;0.46995
1780 ; 200877.0;0.46023
1780 ; 201880.0;0.46937
1780 ; 202883.0;0.46751
1780 ; 203886.0;0.45392
1780 ; 204889.0;0.45562
1780 ; 205892.0;0.4585
1780 ; 206895.0;0.4581
1780 ; 207898.0;0.45737
1780 ; 208901.0;0.46734
1780 ; 209904.0;0.45517
1780 ; 210907.0;0.45743
1780 ; 211910.0;0.4636
1780 ; 212913.0;0.47086
1780 ; 213916.0;0.46248
1780 ; 214919.0;0.45622
1780 ; 215922.0;0.46745
1780 ; 216925.0;0.46558
1780 ; 217928.0;0.46443
1780 ; 218931.0;0.47722
1780 ; 219934.0;0.4803
1780 ; 220937.0;0.47605
1780 ; 221940.0;0.46621
1780 ; 222943.0;0.47886
1780 ; 223947.0;0.46496
1780 ; 224950.0;0.45943
