Num of Anchor; Time [ms]; Data Anchor
1780 ; 31865.0;0.0
1780 ; 32868.0;0.0
1780 ; 33871.0;0.42673
1780 ; 34874.0;0.5053
1780 ; 35877.0;0.43584
1780 ; 36880.0;0.50427
1780 ; 37883.0;0.45138
1780 ; 38886.0;0.48262
1780 ; 39889.0;0.46908
1780 ; 40892.0;0.48367
1780 ; 41895.0;0.47857
1780 ; 42898.0;0.4586
1780 ; 43901.0;0.4856
1780 ; 44904.0;0.51915
1780 ; 45907.0;0.47912
1780 ; 46910.0;0.47905
1780 ; 47913.0;0.48593
1780 ; 48916.0;0.49464
1780 ; 49919.0;0.4833
1780 ; 50922.0;0.47433
1780 ; 51925.0;0.4726
1780 ; 52928.0;0.49477
1780 ; 53931.0;0.46909
1780 ; 54934.0;0.49658
1780 ; 55937.0;0.4774
1780 ; 56940.0;0.48231
1780 ; 57943.0;0.48514
1780 ; 58946.0;0.45482
1780 ; 59949.0;0.49029
1780 ; 60952.0;0.48774
1780 ; 61955.0;0.48572
1780 ; 62958.0;0.48268
1780 ; 63961.0;0.48126
1780 ; 64964.0;0.48412
1780 ; 65967.0;0.49288
1780 ; 66970.0;0.48436
1780 ; 67973.0;0.46708
1780 ; 68976.0;0.47093
1780 ; 69979.0;0.47917
1780 ; 70982.0;0.49031
1780 ; 71985.0;0.49537
1780 ; 72988.0;0.47616
1780 ; 73991.0;0.49317
1780 ; 74994.0;0.47505
1780 ; 75997.0;0.48564
1780 ; 77000.0;0.4877
1780 ; 78003.0;0.49591
1780 ; 79006.0;0.47994
1780 ; 80009.0;0.48225
1780 ; 81012.0;0.50329
1780 ; 82015.0;0.49678
1780 ; 83018.0;0.49196
1780 ; 84021.0;0.48759
1780 ; 85024.0;0.49881
1780 ; 86027.0;0.47957
1780 ; 87030.0;0.47151
1780 ; 88033.0;0.46136
1780 ; 89036.0;0.48055
1780 ; 90039.0;0.46348
1780 ; 91042.0;0.47661
1780 ; 92045.0;0.49243
1780 ; 93048.0;0.47692
1780 ; 94051.0;0.48689
1780 ; 95054.0;0.48529
1780 ; 96057.0;0.4844
1780 ; 97060.0;0.47758
1780 ; 98063.0;0.46464
1780 ; 99066.0;0.47225
1780 ; 100069.0;0.47601
1780 ; 101072.0;0.47193
1780 ; 102075.0;0.49109
1780 ; 103078.0;0.48516
1780 ; 104081.0;0.49046
1780 ; 105084.0;0.48801
1780 ; 106087.0;0.48644
1780 ; 107090.0;0.47574
1780 ; 108093.0;0.48862
1780 ; 109096.0;0.48766
1780 ; 110099.0;0.48491
1780 ; 111102.0;0.47531
1780 ; 112105.0;0.49252
1780 ; 113108.0;0.47799
1780 ; 114111.0;0.47346
1780 ; 115114.0;0.48517
1780 ; 116117.0;0.47337
1780 ; 117120.0;0.47882
1780 ; 118123.0;0.47321
1780 ; 119126.0;0.47934
1780 ; 120129.0;0.48476
1780 ; 121132.0;0.48814
1780 ; 122135.0;0.46968
1780 ; 123138.0;0.47759
1780 ; 124141.0;0.49008
1780 ; 125144.0;0.46591
1780 ; 126147.0;0.47261
1780 ; 127150.0;0.4818
1780 ; 128153.0;0.46648
1780 ; 129156.0;0.47502
1780 ; 130159.0;0.47627
1780 ; 131162.0;0.49636
1780 ; 132165.0;0.47197
1780 ; 133168.0;0.4736
1780 ; 134171.0;0.46694
1780 ; 135174.0;0.48085
1780 ; 136177.0;0.47895
1780 ; 137180.0;0.46897
1780 ; 138183.0;0.49426
1780 ; 139186.0;0.46492
1780 ; 140189.0;0.45982
1780 ; 141192.0;0.4692
1780 ; 142195.0;0.4749
1780 ; 143198.0;0.47466
1780 ; 144201.0;0.47407
1780 ; 145204.0;0.46172
1780 ; 146207.0;0.4767
1780 ; 147210.0;0.4839
1780 ; 148213.0;0.47314
1780 ; 149216.0;0.49284
1780 ; 150219.0;0.46239
1780 ; 151222.0;0.46764
1780 ; 152225.0;0.47272
1780 ; 153228.0;0.47423
1780 ; 154231.0;0.47756
1780 ; 155234.0;0.46761
1780 ; 156237.0;0.48545
1780 ; 157240.0;0.48762
1780 ; 158243.0;0.49565
1780 ; 159246.0;0.48074
1780 ; 160249.0;0.45939
1780 ; 161252.0;0.47303
1780 ; 162255.0;0.47829
1780 ; 163258.0;0.48996
1780 ; 164261.0;0.49102
1780 ; 165264.0;0.4648
1780 ; 166267.0;0.48689
1780 ; 167270.0;0.49495
1780 ; 168273.0;0.48925
1780 ; 169276.0;0.49223
1780 ; 170279.0;0.48552
1780 ; 171282.0;0.47337
1780 ; 172285.0;0.48635
1780 ; 173288.0;0.47784
1780 ; 174291.0;0.48973
1780 ; 175294.0;0.4664
1780 ; 176297.0;0.4723
1780 ; 177300.0;0.4676
1780 ; 178303.0;0.4797
1780 ; 179306.0;0.47152
1780 ; 180309.0;0.46991
1780 ; 181312.0;0.46946
1780 ; 182315.0;0.4725
