Num of Anchor; Time [ms]; Data Anchor
1780 ; 32415.0;0.0
1780 ; 33418.0;0.0
1780 ; 34421.0;0.44792
1780 ; 35424.0;0.49229
1780 ; 36427.0;0.46728
1780 ; 37430.0;0.48829
1780 ; 38433.0;0.44636
1780 ; 39436.0;0.5131
1780 ; 40439.0;0.48317
1780 ; 41442.0;0.45793
1780 ; 42445.0;0.46549
1780 ; 43448.0;0.46983
1780 ; 44451.0;0.49817
1780 ; 45454.0;0.46233
1780 ; 46457.0;0.48166
1780 ; 47460.0;0.48484
1780 ; 48463.0;0.49472
1780 ; 49466.0;0.47187
1780 ; 50469.0;0.45464
1780 ; 51473.0;0.49772
1780 ; 52476.0;0.50174
1780 ; 53479.0;0.48652
1780 ; 54482.0;0.48933
1780 ; 55485.0;0.47807
1780 ; 56488.0;0.49011
1780 ; 57491.0;0.51432
1780 ; 58494.0;0.51297
1780 ; 59497.0;0.51029
1780 ; 60500.0;0.50696
1780 ; 61503.0;0.47103
1780 ; 62506.0;0.45146
1780 ; 63509.0;0.49134
1780 ; 64512.0;0.52955
1780 ; 65515.0;0.51309
1780 ; 66518.0;0.46827
1780 ; 67521.0;0.46961
1780 ; 68524.0;0.45822
1780 ; 69527.0;0.45412
1780 ; 70530.0;0.45162
1780 ; 71533.0;0.49021
1780 ; 72536.0;0.52236
1780 ; 73539.0;0.4814
1780 ; 74542.0;0.49934
1780 ; 75545.0;0.48527
1780 ; 76548.0;0.4628
1780 ; 77551.0;0.45335
1780 ; 78554.0;0.4733
1780 ; 79557.0;0.46128
1780 ; 80560.0;0.48754
1780 ; 81563.0;0.51321
1780 ; 82566.0;0.51393
1780 ; 83569.0;0.50049
1780 ; 84572.0;0.51284
1780 ; 85575.0;0.51269
1780 ; 86578.0;0.49482
1780 ; 87581.0;0.49118
1780 ; 88584.0;0.49241
1780 ; 89587.0;0.47107
1780 ; 90590.0;0.48751
1780 ; 91593.0;0.45762
1780 ; 92596.0;0.50369
1780 ; 93599.0;0.46521
1780 ; 94602.0;0.46714
1780 ; 95605.0;0.46026
1780 ; 96608.0;0.48864
1780 ; 97611.0;0.48039
1780 ; 98614.0;0.50068
1780 ; 99617.0;0.49948
1780 ; 100620.0;0.4993
1780 ; 101623.0;0.47669
1780 ; 102626.0;0.47794
1780 ; 103629.0;0.49618
1780 ; 104632.0;0.48666
1780 ; 105635.0;0.48077
1780 ; 106638.0;0.47463
1780 ; 107641.0;0.49313
1780 ; 108644.0;0.50038
1780 ; 109647.0;0.45921
1780 ; 110650.0;0.47383
1780 ; 111653.0;0.46756
1780 ; 112656.0;0.47129
1780 ; 113659.0;0.49654
1780 ; 114662.0;0.47064
1780 ; 115665.0;0.46959
1780 ; 116668.0;0.47809
1780 ; 117671.0;0.48003
1780 ; 118674.0;0.48375
