Num of Anchor; Time [ms]; Data Anchor
1780 ; 30827.0;0.41687
1780 ; 31830.0;0.47916
1780 ; 32833.0;0.43234
1780 ; 33836.0;0.45043
1780 ; 34839.0;0.48759
1780 ; 35842.0;0.45573
1780 ; 36845.0;0.45775
1780 ; 37848.0;0.4642
1780 ; 38851.0;0.4823
1780 ; 39854.0;0.46117
1780 ; 40857.0;0.45659
1780 ; 41860.0;0.46955
1780 ; 42863.0;0.4693
1780 ; 43866.0;0.45053
1780 ; 44869.0;0.47635
1780 ; 45872.0;0.47267
1780 ; 46875.0;0.45152
1780 ; 47878.0;0.48178
1780 ; 48881.0;0.48974
1780 ; 49884.0;0.47355
1780 ; 50887.0;0.47283
1780 ; 51890.0;0.45552
1780 ; 52893.0;0.46295
1780 ; 53896.0;0.475
1780 ; 54899.0;0.46932
1780 ; 55902.0;0.45473
1780 ; 56905.0;0.46299
1780 ; 57908.0;0.44946
1780 ; 58911.0;0.46289
1780 ; 59914.0;0.46461
1780 ; 60917.0;0.4664
1780 ; 61920.0;0.46049
1780 ; 62923.0;0.47554
1780 ; 63926.0;0.45813
1780 ; 64929.0;0.46529
1780 ; 65932.0;0.46911
1780 ; 66935.0;0.45746
1780 ; 67938.0;0.46553
1780 ; 68941.0;0.45694
1780 ; 69944.0;0.44446
1780 ; 70947.0;0.46749
1780 ; 71950.0;0.47905
1780 ; 72953.0;0.45613
1780 ; 73956.0;0.46851
1780 ; 74959.0;0.46983
1780 ; 75962.0;0.47433
1780 ; 76965.0;0.47267
1780 ; 77968.0;0.47175
1780 ; 78971.0;0.46309
1780 ; 79974.0;0.46526
1780 ; 80977.0;0.47534
1780 ; 81980.0;0.47093
1780 ; 82983.0;0.45849
1780 ; 83986.0;0.46302
1780 ; 84989.0;0.47417
1780 ; 85992.0;0.48213
1780 ; 86995.0;0.46747
1780 ; 87998.0;0.47198
1780 ; 89001.0;0.45929
1780 ; 90004.0;0.45569
1780 ; 91007.0;0.46744
1780 ; 92010.0;0.45499
1780 ; 93013.0;0.47173
1780 ; 94016.0;0.46487
1780 ; 95019.0;0.46109
1780 ; 96022.0;0.46341
1780 ; 97025.0;0.45943
1780 ; 98028.0;0.46333
1780 ; 99031.0;0.4621
1780 ; 100034.0;0.45593
1780 ; 101037.0;0.45706
1780 ; 102040.0;0.46325
1780 ; 103043.0;0.44919
1780 ; 104046.0;0.47283
1780 ; 105049.0;0.4725
1780 ; 106052.0;0.46424
1780 ; 107055.0;0.46421
1780 ; 108058.0;0.4524
1780 ; 109061.0;0.44535
1780 ; 110064.0;0.44998
1780 ; 111067.0;0.47601
1780 ; 112070.0;0.46241
1780 ; 113073.0;0.46526
1780 ; 114076.0;0.45904
1780 ; 115079.0;0.47302
1780 ; 116082.0;0.45573
1780 ; 117085.0;0.47582
1780 ; 118088.0;0.45979
1780 ; 119091.0;0.48659
1780 ; 120094.0;0.46448
1780 ; 121098.0;0.47011
1780 ; 122101.0;0.44813
1780 ; 123104.0;0.4587
1780 ; 124107.0;0.47763
1780 ; 125110.0;0.4624
1780 ; 126113.0;0.45753
1780 ; 127116.0;0.47406
1780 ; 128119.0;0.46037
1780 ; 129122.0;0.47225
1780 ; 130125.0;0.48121
1780 ; 131128.0;0.48582
1780 ; 132131.0;0.45494
1780 ; 133134.0;0.46641
1780 ; 134137.0;0.47273
1780 ; 135140.0;0.46084
1780 ; 136143.0;0.46415
1780 ; 137146.0;0.47086
1780 ; 138149.0;0.4681
1780 ; 139152.0;0.46936
1780 ; 140155.0;0.46303
1780 ; 141158.0;0.46887
1780 ; 142161.0;0.4683
1780 ; 143164.0;0.46048
1780 ; 144167.0;0.46964
1780 ; 145170.0;0.45465
1780 ; 146173.0;0.47194
1780 ; 147176.0;0.4566
1780 ; 148179.0;0.46808
1780 ; 149182.0;0.45637
