Num of Anchor; Time [ms]; Data Anchor
1780 ; 31365.0;0.0
1780 ; 32368.0;0.0
1780 ; 33371.0;0.42548
1780 ; 34374.0;0.48142
1780 ; 35378.0;0.46147
1780 ; 36381.0;0.50436
1780 ; 37384.0;0.46962
1780 ; 38387.0;0.4998
1780 ; 39390.0;0.50906
1780 ; 40393.0;0.45552
1780 ; 41396.0;0.48219
1780 ; 42399.0;0.51685
1780 ; 43402.0;0.4915
1780 ; 44405.0;0.46808
1780 ; 45408.0;0.50473
1780 ; 46411.0;0.48971
1780 ; 47414.0;0.47332
1780 ; 48417.0;0.468
1780 ; 49420.0;0.47349
1780 ; 50423.0;0.48176
1780 ; 51426.0;0.4906
1780 ; 52429.0;0.48193
1780 ; 53432.0;0.47903
1780 ; 54435.0;0.46212
1780 ; 55438.0;0.50684
1780 ; 56441.0;0.48074
1780 ; 57444.0;0.48902
1780 ; 58447.0;0.50552
1780 ; 59450.0;0.48858
1780 ; 60453.0;0.49426
1780 ; 61456.0;0.49151
1780 ; 62459.0;0.48257
1780 ; 63462.0;0.48553
1780 ; 64465.0;0.49426
1780 ; 65468.0;0.48849
1780 ; 66471.0;0.48588
1780 ; 67474.0;0.4733
1780 ; 68477.0;0.47027
1780 ; 69480.0;0.48688
1780 ; 70483.0;0.48229
1780 ; 71486.0;0.4807
1780 ; 72489.0;0.48773
1780 ; 73492.0;0.48466
1780 ; 74495.0;0.47688
1780 ; 75498.0;0.47645
1780 ; 76501.0;0.48602
1780 ; 77504.0;0.48833
1780 ; 78507.0;0.47056
1780 ; 79510.0;0.49026
1780 ; 80513.0;0.4994
1780 ; 81516.0;0.49622
1780 ; 82519.0;0.48942
1780 ; 83522.0;0.48486
1780 ; 84525.0;0.47948
1780 ; 85528.0;0.47849
1780 ; 86531.0;0.47277
1780 ; 87534.0;0.4716
1780 ; 88537.0;0.4828
1780 ; 89540.0;0.48424
1780 ; 90543.0;0.47657
1780 ; 91546.0;0.48807
1780 ; 92549.0;0.48291
1780 ; 93552.0;0.46917
1780 ; 94555.0;0.47641
1780 ; 95558.0;0.48737
1780 ; 96561.0;0.48485
1780 ; 97564.0;0.48529
1780 ; 98567.0;0.4975
1780 ; 99570.0;0.50722
1780 ; 100573.0;0.48098
1780 ; 101576.0;0.47846
1780 ; 102579.0;0.48857
1780 ; 103582.0;0.46987
1780 ; 104585.0;0.48809
1780 ; 105588.0;0.47638
1780 ; 106591.0;0.49014
1780 ; 107594.0;0.48413
1780 ; 108597.0;0.48892
1780 ; 109600.0;0.47991
1780 ; 110603.0;0.47909
1780 ; 111606.0;0.4747
1780 ; 112609.0;0.49198
1780 ; 113612.0;0.4853
1780 ; 114615.0;0.48875
1780 ; 115618.0;0.47392
1780 ; 116621.0;0.46359
1780 ; 117624.0;0.48651
1780 ; 118627.0;0.47784
1780 ; 119630.0;0.47937
1780 ; 120633.0;0.47503
1780 ; 121636.0;0.48413
1780 ; 122639.0;0.48748
1780 ; 123642.0;0.48219
1780 ; 124645.0;0.49033
1780 ; 125648.0;0.49119
1780 ; 126651.0;0.48186
1780 ; 127654.0;0.47298
1780 ; 128657.0;0.4799
1780 ; 129660.0;0.49134
1780 ; 130663.0;0.48498
1780 ; 131666.0;0.48404
1780 ; 132669.0;0.47808
