Num of Anchor; Time [ms]; Data Anchor
1780 ; 31867.0;0.0
1780 ; 32870.0;0.0
1780 ; 33873.0;0.41876
1780 ; 34876.0;0.47594
1780 ; 35879.0;0.4802
1780 ; 36882.0;0.46597
1780 ; 37885.0;0.4705
1780 ; 38888.0;0.45599
1780 ; 39891.0;0.51072
1780 ; 40894.0;0.47624
1780 ; 41897.0;0.46127
1780 ; 42900.0;0.49567
1780 ; 43903.0;0.49579
1780 ; 44906.0;0.46991
1780 ; 45909.0;0.47697
1780 ; 46912.0;0.50502
1780 ; 47915.0;0.49454
1780 ; 48918.0;0.47668
1780 ; 49921.0;0.47329
1780 ; 50924.0;0.48867
1780 ; 51927.0;0.51321
1780 ; 52930.0;0.50064
1780 ; 53933.0;0.50395
1780 ; 54936.0;0.4885
1780 ; 55939.0;0.47044
1780 ; 56942.0;0.48416
1780 ; 57945.0;0.48586
1780 ; 58948.0;0.48527
1780 ; 59951.0;0.48892
1780 ; 60954.0;0.46485
1780 ; 61957.0;0.48069
1780 ; 62959.0;0.48181
1780 ; 63962.0;0.49234
1780 ; 64965.0;0.48572
1780 ; 65968.0;0.49095
1780 ; 66971.0;0.47213
1780 ; 67974.0;0.49434
1780 ; 68977.0;0.47929
1780 ; 69980.0;0.47879
1780 ; 70983.0;0.4693
1780 ; 71987.0;0.469
1780 ; 72990.0;0.46091
1780 ; 73993.0;0.48428
1780 ; 74996.0;0.48396
1780 ; 75999.0;0.47007
1780 ; 77002.0;0.49692
1780 ; 78005.0;0.48021
1780 ; 79008.0;0.44931
1780 ; 80011.0;0.48237
1780 ; 81014.0;0.47049
1780 ; 82017.0;0.47223
1780 ; 83020.0;0.47289
1780 ; 84023.0;0.47651
1780 ; 85026.0;0.48521
1780 ; 86029.0;0.48018
1780 ; 87032.0;0.48867
1780 ; 88035.0;0.48886
1780 ; 89038.0;0.46398
1780 ; 90041.0;0.48294
1780 ; 91044.0;0.47453
1780 ; 92047.0;0.47887
1780 ; 93050.0;0.478
1780 ; 94053.0;0.47693
1780 ; 95056.0;0.49105
1780 ; 96059.0;0.4906
1780 ; 97062.0;0.46994
1780 ; 98065.0;0.47971
1780 ; 99068.0;0.48885
1780 ; 100071.0;0.46184
1780 ; 101074.0;0.48631
1780 ; 102077.0;0.48084
1780 ; 103080.0;0.47996
1780 ; 104083.0;0.48802
1780 ; 105086.0;0.48486
1780 ; 106089.0;0.4807
1780 ; 107093.0;0.48456
1780 ; 108096.0;0.47108
1780 ; 109099.0;0.47685
1780 ; 110102.0;0.48189
1780 ; 111106.0;0.46247
1780 ; 112109.0;0.46778
1780 ; 113112.0;0.48261
1780 ; 114115.0;0.46121
1780 ; 115118.0;0.4661
1780 ; 116121.0;0.47927
1780 ; 117124.0;0.46856
1780 ; 118127.0;0.4978
1780 ; 119130.0;0.47929
1780 ; 120133.0;0.47797
1780 ; 121136.0;0.48825
1780 ; 122139.0;0.48301
1780 ; 123142.0;0.48304
1780 ; 124145.0;0.47905
1780 ; 125148.0;0.48683
1780 ; 126151.0;0.48677
1780 ; 127154.0;0.4803
1780 ; 128157.0;0.48667
1780 ; 129160.0;0.48389
1780 ; 130163.0;0.48447
1780 ; 131166.0;0.47903
1780 ; 132169.0;0.46722
1780 ; 133172.0;0.48665
1780 ; 134175.0;0.47745
1780 ; 135178.0;0.48085
1780 ; 136181.0;0.4859
1780 ; 137184.0;0.4744
1780 ; 138187.0;0.45777
1780 ; 139190.0;0.4641
1780 ; 140193.0;0.47622
1780 ; 141196.0;0.47893
1780 ; 142199.0;0.47386
1780 ; 143202.0;0.47456
1780 ; 144205.0;0.47788
1780 ; 145208.0;0.47704
1780 ; 146211.0;0.4823
1780 ; 147214.0;0.47448
1780 ; 148217.0;0.48075
1780 ; 149220.0;0.4909
1780 ; 150223.0;0.49144
1780 ; 151226.0;0.47487
1780 ; 152229.0;0.47641
1780 ; 153232.0;0.47196
1780 ; 154235.0;0.47376
1780 ; 155238.0;0.47539
1780 ; 156241.0;0.47491
1780 ; 157244.0;0.47422
1780 ; 158247.0;0.47372
1780 ; 159250.0;0.48285
1780 ; 160253.0;0.4713
1780 ; 161256.0;0.47153
1780 ; 162259.0;0.46632
1780 ; 163262.0;0.48686
1780 ; 164265.0;0.47843
1780 ; 165268.0;0.47541
1780 ; 166271.0;0.48411
1780 ; 167274.0;0.46053
1780 ; 168277.0;0.46498
1780 ; 169280.0;0.48273
1780 ; 170283.0;0.45925
1780 ; 171286.0;0.47713
1780 ; 172289.0;0.46481
1780 ; 173292.0;0.47516
1780 ; 174295.0;0.48218
1780 ; 175298.0;0.47988
1780 ; 176301.0;0.48024
1780 ; 177304.0;0.49182
1780 ; 178307.0;0.46115
1780 ; 179310.0;0.48472
1780 ; 180313.0;0.48508
1780 ; 181316.0;0.4809
1780 ; 182319.0;0.4779
1780 ; 183322.0;0.46551
1780 ; 184325.0;0.46459
1780 ; 185328.0;0.48478
1780 ; 186331.0;0.46884
1780 ; 187334.0;0.47053
1780 ; 188337.0;0.48502
1780 ; 189340.0;0.46244
1780 ; 190343.0;0.47892
1780 ; 191346.0;0.4714
1780 ; 192349.0;0.48014
1780 ; 193352.0;0.46733
1780 ; 194355.0;0.46247
1780 ; 195358.0;0.47961
1780 ; 196361.0;0.48636
1780 ; 197364.0;0.48081
1780 ; 198367.0;0.47153
1780 ; 199370.0;0.47896
1780 ; 200373.0;0.47513
1780 ; 201376.0;0.47594
1780 ; 202379.0;0.46937
1780 ; 203382.0;0.47316
1780 ; 204385.0;0.4692
1780 ; 205388.0;0.47543
1780 ; 206391.0;0.4863
1780 ; 207394.0;0.47239
1780 ; 208397.0;0.486
1780 ; 209400.0;0.48906
1780 ; 210403.0;0.47549
1780 ; 211406.0;0.46903
1780 ; 212409.0;0.46995
1780 ; 213412.0;0.46918
1780 ; 214415.0;0.47189
1780 ; 215418.0;0.46627
1780 ; 216421.0;0.4837
1780 ; 217424.0;0.46868
1780 ; 218427.0;0.47919
1780 ; 219430.0;0.48938
1780 ; 220433.0;0.49055
1780 ; 221436.0;0.4699
1780 ; 222439.0;0.46786
1780 ; 223442.0;0.47011
1780 ; 224445.0;0.48535
1780 ; 225448.0;0.47825
1780 ; 226451.0;0.4748
1780 ; 227454.0;0.48055
1780 ; 228457.0;0.47741
1780 ; 229460.0;0.45951
1780 ; 230463.0;0.48142
1780 ; 231466.0;0.47042
1780 ; 232469.0;0.4505
1780 ; 233473.0;0.46154
1780 ; 234476.0;0.47099
1780 ; 235479.0;0.47659
1780 ; 236482.0;0.475
1780 ; 237485.0;0.48773
1780 ; 238488.0;0.47841
1780 ; 239491.0;0.48356
1780 ; 240494.0;0.49325
1780 ; 241497.0;0.48722
1780 ; 242500.0;0.48701
1780 ; 243503.0;0.47131
1780 ; 244506.0;0.47607
1780 ; 245509.0;0.45713
1780 ; 246512.0;0.48353
1780 ; 247515.0;0.48025
1780 ; 248518.0;0.48988
1780 ; 249521.0;0.49009
1780 ; 250524.0;0.47543
1780 ; 251527.0;0.48041
1780 ; 252530.0;0.46935
1780 ; 253533.0;0.47639
1780 ; 254536.0;0.47702
1780 ; 255539.0;0.47889
1780 ; 256542.0;0.46129
1780 ; 257545.0;0.47021
1780 ; 258548.0;0.46896
1780 ; 259551.0;0.46378
1780 ; 260554.0;0.47829
1780 ; 261557.0;0.47685
1780 ; 262560.0;0.47824
1780 ; 263563.0;0.47833
1780 ; 264566.0;0.49574
1780 ; 265569.0;0.47369
1780 ; 266572.0;0.47847
1780 ; 267575.0;0.48973
1780 ; 268578.0;0.4764
1780 ; 269581.0;0.48917
1780 ; 270584.0;0.48414
1780 ; 271587.0;0.48891
1780 ; 272590.0;0.47976
1780 ; 273593.0;0.4786
1780 ; 274596.0;0.48717
1780 ; 275599.0;0.4671
1780 ; 276602.0;0.46575
1780 ; 277605.0;0.47933
1780 ; 278608.0;0.46947
1780 ; 279611.0;0.47857
1780 ; 280614.0;0.48414
1780 ; 281617.0;0.46795
1780 ; 282620.0;0.4712
1780 ; 283623.0;0.46372
1780 ; 284626.0;0.47636
1780 ; 285629.0;0.47421
1780 ; 286632.0;0.47427
1780 ; 287635.0;0.47882
1780 ; 288638.0;0.47223
1780 ; 289641.0;0.46959
1780 ; 290644.0;0.47337
1780 ; 291647.0;0.48253
1780 ; 292650.0;0.47306
1780 ; 293653.0;0.47005
1780 ; 294656.0;0.47607
1780 ; 295659.0;0.46533
1780 ; 296662.0;0.49892
1780 ; 297665.0;0.47522
1780 ; 298668.0;0.48858
1780 ; 299671.0;0.47601
1780 ; 300674.0;0.47695
1780 ; 301677.0;0.46808
1780 ; 302680.0;0.47328
1780 ; 303683.0;0.46914
1780 ; 304686.0;0.47305
1780 ; 305689.0;0.47564
1780 ; 306692.0;0.47984
1780 ; 307695.0;0.48049
1780 ; 308698.0;0.47379
1780 ; 309701.0;0.47904
1780 ; 310704.0;0.46761
1780 ; 311707.0;0.46964
1780 ; 312709.0;0.47411
1780 ; 313712.0;0.4712
1780 ; 314715.0;0.47013
1780 ; 315718.0;0.47088
1780 ; 316721.0;0.47614
1780 ; 317724.0;0.47027
1780 ; 318727.0;0.48297
1780 ; 319730.0;0.46766
1780 ; 320733.0;0.46678
1780 ; 321737.0;0.47663
1780 ; 322740.0;0.47933
1780 ; 323743.0;0.4864
1780 ; 324746.0;0.46883
1780 ; 325749.0;0.4739
1780 ; 326752.0;0.4736
1780 ; 327755.0;0.46331
1780 ; 328758.0;0.46335
1780 ; 329761.0;0.48305
1780 ; 330764.0;0.46678
1780 ; 331767.0;0.47523
1780 ; 332770.0;0.48345
1780 ; 333773.0;0.47485
1780 ; 334776.0;0.47125
1780 ; 335779.0;0.47167
1780 ; 336782.0;0.47291
1780 ; 337785.0;0.4832
1780 ; 338788.0;0.47018
1780 ; 339791.0;0.48468
1780 ; 340794.0;0.47936
1780 ; 341797.0;0.46417
1780 ; 342800.0;0.47243
1780 ; 343803.0;0.47719
1780 ; 344806.0;0.4665
1780 ; 345809.0;0.46595
1780 ; 346812.0;0.47376
1780 ; 347815.0;0.46409
1780 ; 348818.0;0.48007
1780 ; 349821.0;0.47441
1780 ; 350824.0;0.4853
1780 ; 351827.0;0.46613
1780 ; 352830.0;0.47303
1780 ; 353833.0;0.45275
1780 ; 354836.0;0.47716
1780 ; 355839.0;0.48551
1780 ; 356842.0;0.46013
