Num of Anchor; Time [ms]; Data Anchor
1780 ; 31364.0;0.0
1780 ; 32367.0;0.0
1780 ; 33370.0;0.42202
1780 ; 34373.0;0.44522
1780 ; 35376.0;0.45946
1780 ; 36379.0;0.46266
1780 ; 37382.0;0.45529
1780 ; 38385.0;0.47057
1780 ; 39388.0;0.46313
1780 ; 40392.0;0.4906
1780 ; 41395.0;0.48772
1780 ; 42398.0;0.46735
1780 ; 43401.0;0.46809
1780 ; 44404.0;0.47086
1780 ; 45407.0;0.47467
1780 ; 46410.0;0.46102
1780 ; 47413.0;0.44918
1780 ; 48416.0;0.47272
1780 ; 49419.0;0.4627
1780 ; 50422.0;0.4587
1780 ; 51425.0;0.46258
1780 ; 52428.0;0.47365
1780 ; 53431.0;0.47568
1780 ; 54434.0;0.47199
1780 ; 55437.0;0.46499
1780 ; 56440.0;0.47954
1780 ; 57443.0;0.47745
1780 ; 58446.0;0.44657
1780 ; 59449.0;0.46643
1780 ; 60452.0;0.47414
1780 ; 61455.0;0.45819
1780 ; 62458.0;0.48444
1780 ; 63461.0;0.46272
1780 ; 64464.0;0.4686
1780 ; 65467.0;0.44942
1780 ; 66470.0;0.47375
1780 ; 67473.0;0.47612
1780 ; 68476.0;0.46824
1780 ; 69479.0;0.4574
1780 ; 70482.0;0.46553
1780 ; 71485.0;0.45828
1780 ; 72488.0;0.476
1780 ; 73491.0;0.45703
1780 ; 74494.0;0.46597
1780 ; 75497.0;0.46096
1780 ; 76500.0;0.46464
1780 ; 77503.0;0.46271
1780 ; 78506.0;0.45775
1780 ; 79509.0;0.46038
1780 ; 80512.0;0.47081
1780 ; 81515.0;0.45462
1780 ; 82518.0;0.46583
1780 ; 83521.0;0.46173
1780 ; 84524.0;0.46675
1780 ; 85527.0;0.46768
1780 ; 86530.0;0.45755
1780 ; 87533.0;0.45224
1780 ; 88536.0;0.44917
1780 ; 89539.0;0.47185
1780 ; 90542.0;0.45823
1780 ; 91545.0;0.45967
1780 ; 92548.0;0.46033
1780 ; 93551.0;0.4848
1780 ; 94554.0;0.46573
1780 ; 95557.0;0.46226
1780 ; 96560.0;0.47558
1780 ; 97563.0;0.46565
1780 ; 98566.0;0.46247
1780 ; 99569.0;0.44118
1780 ; 100572.0;0.46046
1780 ; 101575.0;0.4641
1780 ; 102578.0;0.47529
1780 ; 103581.0;0.46204
1780 ; 104584.0;0.46335
