Num of Anchor; Time [ms]; Data Anchor
1780 ; 31369.0;0.0
1780 ; 32372.0;0.0
1780 ; 33375.0;0.4337
1780 ; 34378.0;0.50287
1780 ; 35381.0;0.46972
1780 ; 36384.0;0.46987
1780 ; 37387.0;0.45091
1780 ; 38390.0;0.46729
1780 ; 39393.0;0.4557
1780 ; 40396.0;0.48122
1780 ; 41399.0;0.48585
1780 ; 42402.0;0.46918
1780 ; 43405.0;0.46701
1780 ; 44408.0;0.473
1780 ; 45411.0;0.46757
1780 ; 46414.0;0.45229
1780 ; 47417.0;0.47215
1780 ; 48420.0;0.46511
1780 ; 49423.0;0.46629
1780 ; 50426.0;0.46505
1780 ; 51429.0;0.46682
1780 ; 52432.0;0.48602
1780 ; 53435.0;0.46979
1780 ; 54438.0;0.47432
1780 ; 55441.0;0.46628
1780 ; 56444.0;0.47491
1780 ; 57447.0;0.48317
1780 ; 58450.0;0.47744
1780 ; 59453.0;0.48604
1780 ; 60456.0;0.46202
1780 ; 61459.0;0.46193
1780 ; 62462.0;0.4653
1780 ; 63465.0;0.46534
1780 ; 64468.0;0.46478
1780 ; 65471.0;0.4628
1780 ; 66474.0;0.46482
1780 ; 67477.0;0.47544
1780 ; 68480.0;0.48768
1780 ; 69483.0;0.46859
1780 ; 70486.0;0.45849
1780 ; 71489.0;0.46475
1780 ; 72492.0;0.46631
1780 ; 73495.0;0.46653
1780 ; 74498.0;0.45433
1780 ; 75501.0;0.47423
1780 ; 76504.0;0.45437
1780 ; 77507.0;0.46862
1780 ; 78510.0;0.45982
1780 ; 79513.0;0.47973
1780 ; 80516.0;0.469
1780 ; 81519.0;0.4385
1780 ; 82522.0;0.46204
1780 ; 83525.0;0.45583
1780 ; 84528.0;0.47097
1780 ; 85531.0;0.45237
1780 ; 86534.0;0.48432
1780 ; 87537.0;0.46534
1780 ; 88540.0;0.47841
1780 ; 89543.0;0.47218
1780 ; 90546.0;0.47768
1780 ; 91549.0;0.46311
1780 ; 92552.0;0.46194
1780 ; 93555.0;0.45187
1780 ; 94558.0;0.45885
1780 ; 95561.0;0.45955
1780 ; 96564.0;0.46111
1780 ; 97567.0;0.45819
1780 ; 98570.0;0.4634
1780 ; 99573.0;0.46745
1780 ; 100576.0;0.47118
1780 ; 101579.0;0.46983
1780 ; 102582.0;0.47364
1780 ; 103585.0;0.46925
1780 ; 104588.0;0.46282
1780 ; 105591.0;0.46668
1780 ; 106594.0;0.48052
1780 ; 107597.0;0.47906
1780 ; 108600.0;0.46224
1780 ; 109603.0;0.4694
1780 ; 110606.0;0.46391
1780 ; 111609.0;0.46497
1780 ; 112612.0;0.47906
1780 ; 113615.0;0.46305
1780 ; 114618.0;0.47226
1780 ; 115621.0;0.45167
1780 ; 116624.0;0.46437
1780 ; 117627.0;0.46832
1780 ; 118630.0;0.47545
1780 ; 119633.0;0.48009
1780 ; 120636.0;0.44892
1780 ; 121639.0;0.45143
1780 ; 122642.0;0.46504
1780 ; 123645.0;0.45752
1780 ; 124648.0;0.47565
1780 ; 125651.0;0.45703
1780 ; 126654.0;0.47021
1780 ; 127657.0;0.46196
1780 ; 128660.0;0.47566
1780 ; 129663.0;0.47972
1780 ; 130666.0;0.47
1780 ; 131669.0;0.47367
1780 ; 132672.0;0.45751
1780 ; 133675.0;0.46141
1780 ; 134678.0;0.47164
1780 ; 135681.0;0.46838
1780 ; 136684.0;0.47066
1780 ; 137687.0;0.47445
1780 ; 138690.0;0.48092
1780 ; 139693.0;0.46779
1780 ; 140697.0;0.47521
1780 ; 141700.0;0.46488
1780 ; 142703.0;0.46211
1780 ; 143706.0;0.45133
1780 ; 144709.0;0.45343
1780 ; 145712.0;0.46116
1780 ; 146715.0;0.46107
1780 ; 147718.0;0.45913
1780 ; 148721.0;0.46537
1780 ; 149724.0;0.46178
1780 ; 150727.0;0.47195
1780 ; 151730.0;0.47449
1780 ; 152733.0;0.45941
1780 ; 153736.0;0.46085
1780 ; 154739.0;0.47578
1780 ; 155742.0;0.47311
1780 ; 156745.0;0.46789
1780 ; 157748.0;0.46059
1780 ; 158751.0;0.45608
1780 ; 159754.0;0.47483
1780 ; 160757.0;0.47625
1780 ; 161760.0;0.46512
1780 ; 162763.0;0.46119
1780 ; 163766.0;0.44288
1780 ; 164769.0;0.45829
1780 ; 165772.0;0.4666
1780 ; 166775.0;0.46475
1780 ; 167778.0;0.46188
1780 ; 168781.0;0.45703
1780 ; 169784.0;0.47273
1780 ; 170787.0;0.46563
1780 ; 171791.0;0.48141
1780 ; 172794.0;0.45597
1780 ; 173797.0;0.45631
1780 ; 174800.0;0.471
1780 ; 175803.0;0.45887
1780 ; 176807.0;0.47149
1780 ; 177810.0;0.46743
1780 ; 178813.0;0.47255
1780 ; 179816.0;0.47008
1780 ; 180819.0;0.46928
1780 ; 181822.0;0.46823
1780 ; 182825.0;0.46429
1780 ; 183828.0;0.4698
1780 ; 184832.0;0.4564
1780 ; 185835.0;0.46068
1780 ; 186838.0;0.48339
1780 ; 187841.0;0.47641
1780 ; 188844.0;0.46141
1780 ; 189847.0;0.47007
1780 ; 190850.0;0.45864
1780 ; 191853.0;0.47031
