Num of Anchor; Time [ms]; Data Anchor1780 ; 1410125.0;1.76
1780 ; 1411127.0;1.75
1780 ; 1412129.0;1.74
1780 ; 1413131.0;1.71
1780 ; 1414133.0;1.72
1780 ; 1415135.0;1.75
1780 ; 1416137.0;1.73
1780 ; 1417139.0;1.72
1780 ; 1418141.0;1.73
1780 ; 1419143.0;1.74
1780 ; 1420145.0;1.74
1780 ; 1421147.0;1.74
1780 ; 1422149.0;1.73
1780 ; 1423151.0;1.73
1780 ; 1424153.0;1.74
1780 ; 1425155.0;1.75
1780 ; 1426157.0;1.74
1780 ; 1427159.0;1.74
1780 ; 1428161.0;1.75
1780 ; 1429163.0;1.73
1780 ; 1430165.0;1.75
1780 ; 1431167.0;1.74
1780 ; 1432169.0;1.74
1780 ; 1433171.0;1.75
1780 ; 1434173.0;1.75
1780 ; 1435175.0;1.74
1780 ; 1436177.0;1.76
1780 ; 1437179.0;1.74
1780 ; 1438181.0;1.73
1780 ; 1439183.0;1.74
1780 ; 1457523.0;1.74
1780 ; 1458525.0;1.74
1780 ; 1459527.0;1.74
1780 ; 1460529.0;1.32
1780 ; 1461531.0;1.71
1780 ; 1462533.0;1.74
1780 ; 1463535.0;1.73
1780 ; 1464537.0;1.75
1780 ; 1465539.0;1.75
1780 ; 1466541.0;1.75
1780 ; 1467543.0;1.74
1780 ; 1468545.0;1.73
1780 ; 1469547.0;1.73
1780 ; 1470549.0;1.74
1780 ; 1471551.0;1.74
1780 ; 1472553.0;1.74
1780 ; 1473555.0;1.75
1780 ; 1474557.0;1.73
1780 ; 1475559.0;1.73
1780 ; 1476561.0;1.74
1780 ; 1477563.0;1.74
1780 ; 1478565.0;1.75
1780 ; 1479567.0;1.74
1780 ; 1480569.0;1.74
1780 ; 1481571.0;1.73
1780 ; 1482573.0;1.77
1780 ; 1483575.0;1.74
1780 ; 1484577.0;1.74
1780 ; 1485579.0;1.73
1780 ; 1486582.0;1.74
1780 ; 1505022.0;1.74
1780 ; 1506025.0;0.58
1780 ; 1507027.0;1.65
1780 ; 1508029.0;1.73
1780 ; 1509031.0;1.76
1780 ; 1510033.0;1.74
1780 ; 1511035.0;1.74
1780 ; 1512037.0;1.74
1780 ; 1513039.0;1.74
1780 ; 1514041.0;1.74
1780 ; 1515043.0;1.74
